Title: Bunker Lifting List;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Filters:;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Port is in the list P001,P003,P002,P004;;;;;;;;;;;;;;;;;;
Fuel Type is in the list LSF;;;;;;;;;;;;;;;;;;
Delivery Date is in range (01.01.2020 00:00 - 31.01.2025 00:00);;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Purchase Status;Requirement ID;Vessel;Voyage No.;Port;Ordered Qty;Fuel Type;Delivery Date;Payment Due Date;Barge Name;Claims;Invoice Price;Invoice No.;Vendor;Supplier;Invoiced Qty;Claim Details;Order Price;Purchase Comments
Invoiced;7118;V056;VOY023;P002;900,00;LSF;11.06.2021;11.07.2021;B135;;507,00;INV00421;VEND021;SUP024;900,07;;507,00;
Invoiced;7180;V052;VOY025;P004;359,20;LSF;11.06.2021;11.06.2021;B078;;531,82;INV00847;VEND010;SUP012;359,25;;531,82;
Invoiced;7171;V076;VOY023;P004;359,48;LSF;12.06.2021;12.06.2021;B081;;530,23;INV00846;VEND010;SUP012;359,48;;530,23;
Invoiced;7208;V084;VOY023;P002;707,18;LSF;14.06.2021;14.06.2021;B110;;514,00;INV001343;VEND009;SUP010;707,18;;514,00;
Invoiced;7176;V046;VOY024;P002;221,14;LSF;16.06.2021;16.07.2021;B195;;487,00;INV00496;VEND037;SUP040;221,14;;487,00;
Invoiced;7199;V064;VOY023;P003;900,00;LSF;16.06.2021;16.07.2021;B051;;529,25;INV00210;VEND008;SUP009;899,46;;529,25;
Invoiced;7197;V059;VOY023;P003;849,53;LSF;18.06.2021;18.07.2021;B211;;518,25;INV00211;VEND008;SUP009;849,53;;518,25;
Invoiced;7130;V040;VOY023;P001;199,94;LSF;20.06.2021;20.06.2021;B024;;522,00;INV001329;VEND032;SUP028;199,94;;522,00;
Invoiced;7155;V012;VOY023;P002;549,63;LSF;20.06.2021;20.07.2021;B194;;505,00;INV00497;VEND037;SUP040;549,63;;505,00;
Invoiced;7137;V074;VOY023;P003;421,00;LSF;21.06.2021;21.07.2021;B207;;521,00;INV00212;VEND008;SUP009;421,02;;521,00;
Invoiced;7195;V062;VOY024;P002;506,27;LSF;21.06.2021;21.06.2021;B158;;503,00;INV00661;VEND005;SUP004;506,27;;503,00;
Invoiced;7148;V055;VOY024;P003;750,05;LSF;22.06.2021;22.07.2021;B211;;525,25;INV00213;VEND008;SUP009;750,05;;525,25;
Invoiced;7178;V021;VOY022;P003;1 101,00;LSF;22.06.2021;22.07.2021;B207;;525,25;INV00214;VEND008;SUP009;1 101,00;;525,25;
Invoiced;7156;V027;VOY022;P003;801,70;LSF;27.06.2021;27.07.2021;B207;;534,75;INV00215;VEND008;SUP009;801,68;;534,75;
Invoiced;7212;V004;VOY023;P003;350,40;LSF;27.06.2021;27.07.2021;B207;;534,75;INV00216;VEND008;SUP009;350,40;;534,75;
Invoiced;7038;V054;VOY023;P004;1 097,65;LSF;28.06.2021;28.06.2021;B049;;530,35;INV00848;VEND010;SUP012;1 097,65;;530,35;
Invoiced;7184;V023;VOY024;P002;500,40;LSF;29.06.2021;29.07.2021;B194;;506,00;INV00498;VEND037;SUP040;500,41;;506,00;
Invoiced;7230;V060;VOY026;P004;858,50;LSF;30.06.2021;30.06.2021;B057;;546,89;INV00849;VEND010;SUP012;858,50;;546,89;
Invoiced;7243;V032;VOY024;P003;651,14;LSF;30.06.2021;30.07.2021;B207;;529,25;INV00217;VEND008;SUP009;651,14;;529,25;
Invoiced;7168;V020;VOY022;P002;900,00;LSF;02.07.2021;02.07.2021;B193;;523,00;INV001349;VEND016;SUP020;900,00;;523,00;
Invoiced;7213;V044;VOY023;P002;704,70;LSF;02.07.2021;01.08.2021;B197;;518,00;INV00499;VEND037;SUP040;704,71;;518,00;
Invoiced;7151;V026;VOY024;P004;769,46;LSF;04.07.2021;04.07.2021;B049;;541,89;INV00850;VEND010;SUP012;769,46;;541,89;
Invoiced;7127;V007;VOY021;P004;1 081,00;LSF;05.07.2021;05.07.2021;B057;;535,47;INV00851;VEND010;SUP012;1 081,00;;535,47;
Invoiced;7174;V043;VOY023;P002;600,68;LSF;08.07.2021;07.08.2021;B113;;535,00;INV00422;VEND021;SUP024;600,68;;535,00;
Invoiced;7219;V094;VOY025;P004;540,54;LSF;08.07.2021;08.07.2021;B078;;541,89;INV00852;VEND010;SUP012;540,54;;541,89;
Invoiced;7211;V093;VOY025;P002;650,02;LSF;09.07.2021;08.08.2021;B113;;520,00;INV00423;VEND021;SUP024;650,02;;520,00;
Invoiced;7273;V052;VOY027;P004;228,25;LSF;11.07.2021;11.07.2021;B057;;557,37;INV00853;VEND010;SUP012;228,25;;557,37;
Invoiced;7218;V057;VOY022;P004;649,67;LSF;12.07.2021;12.07.2021;B081;;548,54;INV00854;VEND010;SUP012;649,67;;548,54;
Invoiced;7265;V013;VOY025;P003;749,97;LSF;13.07.2021;12.08.2021;B207;;545,00;INV00218;VEND008;SUP009;749,97;;545,00;
Invoiced;7242;V035;VOY022;P001;702,26;LSF;14.07.2021;13.08.2021;B122;;524,64;INV001242;VEND039;SUP042;702,26;;524,64;
Invoiced;7249;V063;VOY023;P003;750,00;LSF;14.07.2021;13.08.2021;B211;;546,75;INV00219;VEND008;SUP009;749,48;;546,75;
Invoiced;7274;V002;VOY023;P004;1 000,25;LSF;16.07.2021;16.07.2021;B057;;539,47;INV00855;VEND010;SUP012;1 000,25;;539,47;
Invoiced;7229;V059;VOY023;P004;297,63;LSF;19.07.2021;19.07.2021;B078;Offspec;540,60;INV00856;VEND010;SUP012;297,63;Flash point;540,60;Flash Point 58. Tank test say 54.
Invoiced;7255;V008;VOY024;P001;977,58;LSF;19.07.2021;18.08.2021;B069;;543,50;INV0021;VEND012;SUP015;977,58;;543,50;
Invoiced;7298;V046;VOY025;P003;299,72;LSF;20.07.2021;19.08.2021;B051;;495,50;INV00220;VEND008;SUP009;299,72;;495,50;
Invoiced;7107;V016;VOY022;P001;837,35;LSF;23.07.2021;22.08.2021;B069;;544,00;INV0022;VEND012;SUP015;837,35;;544,00;
Invoiced;7263;V081;VOY023;P002;707,30;LSF;23.07.2021;22.08.2021;B041;;518,00;INV001249;VEND040;SUP043;700,45;;518,00;Received 6,8 mt MORE VLSFO than BDN in Houston 23/7
Invoiced;7214;V028;VOY027;P004;189,15;LSF;24.07.2021;23.08.2021;B204;;535,00;INV00387;VEND020;SUP023;189,16;;535,00;
Invoiced;7221;V058;VOY025;P003;1 099,70;LSF;24.07.2021;23.08.2021;B051;;522,00;INV00221;VEND008;SUP009;1 099,65;;522,00;
Invoiced;7297;V091;VOY026;P004;599,16;LSF;24.07.2021;24.07.2021;B049;;540,51;INV00858;VEND010;SUP012;599,16;;540,51;
Invoiced;7300;V096;VOY025;P004;598,00;LSF;25.07.2021;25.07.2021;B057;;540,51;INV00857;VEND010;SUP012;598,00;;540,51;
Invoiced;7303;V047;VOY025;P002;401,77;LSF;27.07.2021;26.08.2021;B194;;502,00;INV00500;VEND037;SUP040;401,77;;502,00;
Invoiced;7322;V038;VOY029;P004;199,07;LSF;27.07.2021;26.08.2021;B204;;553,00;INV00389;VEND020;SUP007;199,07;;553,00;
Invoiced;7275;V005;VOY025;P003;999,10;LSF;28.07.2021;27.08.2021;B051;;525,00;INV00222;VEND008;SUP009;999,31;;525,00;
Invoiced;7286;V095;VOY026;P002;848,90;LSF;28.07.2021;27.08.2021;B103;;524,00;INV00501;VEND037;SUP040;848,90;;524,00;
Invoiced;7316;V065;VOY023;P004;877,15;LSF;30.07.2021;30.07.2021;B078;;530,48;INV00859;VEND010;SUP012;878,62;;530,48;Diff VLSO 1,472mt. Vsl start burnig VLSFO before test result  rcvd
Invoiced;7343;V015;VOY028;P004;199,12;LSF;30.07.2021;29.08.2021;B204;;550,00;INV00388;VEND020;SUP007;199,12;;550,00;
Invoiced;7321;V019;VOY024;P003;300,26;LSF;31.07.2021;30.08.2021;B207;;536,75;INV00223;VEND008;SUP009;300,26;;536,75;
Invoiced;7277;V023;VOY024;P003;300,50;LSF;03.08.2021;02.09.2021;B207;;513,00;INV00224;VEND008;SUP009;300,53;;513,00;
Invoiced;7324;V076;VOY024;P004;749,28;LSF;04.08.2021;04.08.2021;B081;;537,65;INV00860;VEND010;SUP012;749,28;;537,65;
Invoiced;7244;V086;VOY023;P002;750,15;LSF;05.08.2021;04.09.2021;B169;;524,00;INV00502;VEND037;SUP040;750,15;;524,00;
Invoiced;7264;V010;VOY025;P004;899,75;LSF;05.08.2021;05.08.2021;B057;;544,86;INV00861;VEND010;SUP012;899,75;;544,86;
Invoiced;7268;V027;VOY023;P002;300,00;LSF;05.08.2021;04.09.2021;B172;;501,00;INV00503;VEND037;SUP040;300,00;;501,00;
Invoiced;7349;V079;VOY025;P004;1 100,30;LSF;08.08.2021;08.08.2021;B081;;545,17;INV00862;VEND010;SUP012;1 100,29;;545,17;
Invoiced;7333;V052;VOY027;P004;359,96;LSF;10.08.2021;10.08.2021;B081;;544,49;INV00863;VEND010;SUP012;359,96;;544,89;
Invoiced;7336;V030;VOY026;P003;449,70;LSF;10.08.2021;09.09.2021;B051;;503,50;INV00225;VEND008;SUP009;449,68;;503,50;
Invoiced;7346;V040;VOY023;P002;1 000,49;LSF;12.08.2021;12.08.2021;B041;;514,00;INV001238;VEND017;SUP043;1 000,49;;514,00;
Invoiced;7193;V029;VOY024;P004;998,88;LSF;13.08.2021;13.08.2021;B049;;515,32;INV00864;VEND010;SUP012;998,89;;515,32;
Invoiced;7293;V075;VOY023;P002;400,30;LSF;14.08.2021;13.09.2021;B135;;510,00;INV00425;VEND021;SUP024;400,31;;510,00;
Invoiced;7325;V032;VOY025;P002;580,62;LSF;14.08.2021;13.09.2021;B135;;510,00;INV00424;VEND021;SUP024;580,62;;510,00;
Invoiced;7344;V048;VOY025;P004;698,41;LSF;14.08.2021;14.08.2021;B049;;515,32;INV00865;VEND010;SUP012;698,41;;515,32;
Invoiced;7372;V060;VOY027;P004;728,70;LSF;14.08.2021;14.08.2021;B049;;527,47;INV00866;VEND010;SUP012;728,74;;527,47;
Invoiced;7398;V063;VOY024;P001;196,90;LSF;15.08.2021;14.09.2021;B069;;524,00;INV0023;VEND012;SUP015;196,90;;524,00;
Invoiced;7330;V016;VOY022;P003;800,69;LSF;17.08.2021;16.09.2021;B211;;493,50;INV00226;VEND008;SUP009;800,69;;493,50;
Invoiced;7313;V051;VOY024;P003;700,90;LSF;18.08.2021;17.09.2021;B211;;491,75;INV00228;VEND008;SUP009;700,87;;491,75;
Invoiced;7385;V003;VOY024;P003;500,35;LSF;19.08.2021;18.09.2021;B211;;493,50;INV00227;VEND008;SUP009;500,35;;493,50;
Invoiced;7394;V076;VOY025;P004;319,37;LSF;22.08.2021;22.08.2021;B078;;507,79;INV00867;VEND010;SUP012;319,37;;507,79;
Invoiced;7269;V041;VOY024;P002;650,00;LSF;23.08.2021;22.09.2021;B113;;499,00;INV00426;VEND021;SUP024;650,58;;499,00;
Invoiced;7326;V026;VOY026;P001;650,46;LSF;24.08.2021;23.09.2021;B071;;512,00;INV0024;VEND012;SUP015;650,46;;512,00;
Invoiced;7392;V050;VOY024;P002;200,00;LSF;25.08.2021;24.09.2021;B113;;500,00;INV00427;VEND021;SUP024;200,67;;500,00;
Invoiced;7317;V022;VOY023;P002;700,00;LSF;30.08.2021;29.09.2021;B136;;488,00;INV00659;VEND003;SUP002;700,12;;488,00;
Ordered;7342;V015;VOY029;P004;200,00;LSF;30.08.2021;29.09.2021;;;;;VEND020;;;;550,00;
Invoiced;7389;V077;VOY023;P004;712,30;LSF;30.08.2021;30.08.2021;B057;;521,70;INV00868;VEND010;SUP012;712,25;;521,70;Al+Si = 64 på Viswa test
Invoiced;7404;V094;VOY027;P004;647,14;LSF;30.08.2021;30.08.2021;B078;;497,14;INV00869;VEND010;SUP012;647,14;;497,14;
Invoiced;7426;V084;VOY026;P002;550,00;LSF;30.08.2021;29.09.2021;B107;;492,00;INV00504;VEND037;SUP040;550,00;;492,00;
Invoiced;7411;V018;VOY024;P003;500,31;LSF;02.09.2021;02.10.2021;B211;;522,75;INV00229;VEND008;SUP009;500,31;;522,75;
Invoiced;7359;V085;VOY025;P002;629,12;LSF;03.09.2021;03.10.2021;B107;;490,00;INV00505;VEND037;SUP040;629,12;;490,00;
Invoiced;7388;V046;VOY026;P002;601,17;LSF;06.09.2021;06.09.2021;B111;;495,00;INV00662;VEND005;SUP004;601,17;;495,00;
Invoiced;7442;V047;VOY027;P003;300,09;LSF;06.09.2021;06.10.2021;B051;;517,00;INV00230;VEND008;SUP009;300,09;;517,00;
Invoiced;7260;V042;VOY024;P004;598,85;LSF;08.09.2021;08.09.2021;B049;;497,14;INV00870;VEND010;SUP012;598,85;;497,14;
Invoiced;7279;V005;VOY025;P004;298,80;LSF;09.09.2021;09.09.2021;B049;;529,96;INV00872;VEND010;SUP012;298,95;;529,96;
Invoiced;7435;V025;VOY024;P004;747,75;LSF;09.09.2021;09.09.2021;B057;;534,99;INV00871;VEND010;SUP012;747,75;;534,99;
Invoiced;7450;V096;VOY027;P004;499,75;LSF;10.09.2021;10.09.2021;B057;;534,00;INV00873;VEND010;SUP012;499,75;;534,00;
Invoiced;7441;V088;VOY024;P002;770,22;LSF;11.09.2021;11.10.2021;B135;;510,00;INV00428;VEND021;SUP024;770,22;;510,00;
Invoiced;7449;V049;VOY026;P002;1 100,00;LSF;11.09.2021;11.09.2021;B045;;516,00;INV001350;VEND016;SUP020;1 100,00;;516,00;
Invoiced;7463;V007;VOY023;P001;495,71;LSF;14.09.2021;14.10.2021;B070;;533,50;INV0025;VEND012;SUP015;495,71;;533,50;
Invoiced;7466;V060;VOY028;P004;159,90;LSF;15.09.2021;15.10.2021;B190;;549,00;INV00390;VEND020;SUP007;159,92;;549,00;
Invoiced;7406;V023;VOY025;P002;300,00;LSF;18.09.2021;18.10.2021;B195;;482,00;INV00507;VEND037;SUP040;300,00;;482,00;
Invoiced;7469;V031;VOY025;P004;519,75;LSF;18.09.2021;18.09.2021;B057;;539,09;INV00874;VEND010;SUP012;519,75;;539,09;
Invoiced;7470;V065;VOY024;P001;623,10;LSF;21.09.2021;21.10.2021;B161;;535,00;INV001243;VEND039;SUP042;623,10;;535,00;
Invoiced;7432;V006;VOY025;P002;350,18;LSF;22.09.2021;22.10.2021;B107;;502,00;INV00506;VEND037;SUP040;350,18;;502,00;
Invoiced;7438;V055;VOY026;P003;1 099,20;LSF;25.09.2021;25.10.2021;B051;;545,25;INV00231;VEND008;SUP009;1 099,17;;545,25;
Invoiced;7489;V001;VOY030;P004;258,93;LSF;25.09.2021;25.09.2021;B049;;547,24;INV00875;VEND010;SUP012;258,93;;547,24;
Invoiced;7490;V072;VOY028;P001;262,64;LSF;25.09.2021;25.10.2021;B070;;533,50;INV0026;VEND012;SUP015;262,64;;533,50;
Invoiced;7491;V056;VOY024;P004;999,10;LSF;25.09.2021;25.09.2021;B049;;553,61;INV00876;VEND010;SUP012;999,12;;553,61;
Invoiced;7423;V003;VOY024;P002;900,50;LSF;27.09.2021;27.10.2021;B113;;532,00;INV00429;VEND021;SUP024;900,54;;532,00;
Invoiced;7486;V029;VOY025;P003;899,30;LSF;27.09.2021;27.10.2021;B051;;553,00;INV00232;VEND008;SUP009;899,35;;553,00;
Invoiced;7517;V060;VOY029;P004;379,00;LSF;28.09.2021;28.09.2021;B057;;552,81;INV00877;VEND010;SUP012;379,00;;552,81;
Invoiced;7454;V016;VOY023;P002;384,15;LSF;29.09.2021;29.10.2021;B194;;495,00;INV00508;VEND037;SUP040;384,15;;495,00;
Invoiced;7513;V017;VOY021;P004;417,33;LSF;29.09.2021;29.09.2021;B081;;554,57;INV00878;VEND010;SUP012;417,33;;554,57;
Invoiced;7475;V052;VOY029;P004;568,00;LSF;30.09.2021;30.09.2021;B078;;546,28;INV00879;VEND010;SUP012;568,00;;546,28;
Invoiced;7514;V079;VOY025;P003;734,70;LSF;30.09.2021;30.10.2021;B051;;551,50;INV00235;VEND008;SUP009;734,67;;551,50;
Invoiced;7525;V039;VOY025;P002;400,00;LSF;30.09.2021;30.09.2021;B043;;543,00;INV001351;VEND016;SUP020;400,00;;543,00;
Invoiced;7505;V053;VOY023;P002;997,13;LSF;01.10.2021;31.10.2021;B195;;521,00;INV00509;VEND037;SUP040;1 001,84;;521,00;IR - Approved by Oprtr 4,71mt diff on VLSFOVls rcvd 20mt LSGO less than ordered due to vsl 'problem'
Invoiced;7493;V050;VOY026;P003;300,10;LSF;02.10.2021;01.11.2021;B211;;547,00;INV00233;VEND008;SUP009;300,10;;547,00;
Invoiced;7506;V044;VOY024;P002;740,10;LSF;02.10.2021;01.11.2021;B135;;538,00;INV00430;VEND021;SUP024;740,17;;538,00;
Invoiced;7478;V013;VOY027;P003;749,92;LSF;03.10.2021;02.11.2021;B051;;547,00;INV00234;VEND008;SUP009;749,91;;547,00;
Invoiced;7518;V081;VOY023;P001;788,50;LSF;07.10.2021;06.11.2021;B067;;566,00;INV0027;VEND012;SUP015;788,49;;566,00;
Invoiced;7565;V078;VOY026;P004;99,00;LSF;07.10.2021;07.10.2021;B057;;592,00;INV00880;VEND010;SUP012;99,00;;592,00;Ordered the day b'fore ETA, after asking the vessel earlier and being told they did not need anything...
Invoiced;7358;V054;VOY024;P004;199,00;LSF;08.10.2021;08.10.2021;B204;;565,00;INV001315;VEND032;SUP007;199,07;;565,00;
Invoiced;7452;V021;VOY025;P003;846,80;LSF;08.10.2021;08.10.2021;B014;;552,00;INV0078;VEND018;SUP022;846,93;;552,00;COQ fm BP
Invoiced;7443;V012;VOY024;P004;956,41;LSF;09.10.2021;09.10.2021;B085;;570,29;INV006;VEND035;SUP038;956,41;;570,29;
Invoiced;7474;V095;VOY028;P002;600,00;LSF;09.10.2021;08.11.2021;B173;;515,00;INV00510;VEND037;SUP040;600,00;;515,00;Del @ Bol Rds @ Hou barge rate, Valero too late for Vopak
Invoiced;7519;V004;VOY026;P003;346,56;LSF;11.10.2021;11.10.2021;B063;;542,00;INV0079;VEND018;SUP022;346,56;;542,00;
Invoiced;7539;V091;VOY028;P001;641,30;LSF;11.10.2021;10.11.2021;B023;;564,00;INV001188;VEND026;SUP028;641,30;;564,00;
Invoiced;7500;V087;VOY025;P003;299,37;LSF;12.10.2021;11.11.2021;B211;;584,00;INV00236;VEND008;SUP009;299,37;;584,00;
Invoiced;7548;V065;VOY025;P004;339,16;LSF;12.10.2021;11.11.2021;B179;;568,00;INV001132;VEND007;SUP008;339,16;;568,00;
Invoiced;7556;V043;VOY024;P004;699,06;LSF;13.10.2021;13.10.2021;B078;;586,00;INV00881;VEND010;SUP012;699,06;;586,00;
Invoiced;7511;V047;VOY028;P002;300,00;LSF;14.10.2021;14.10.2021;B043;;548,00;INV001352;VEND016;SUP020;300,00;;548,00;
Invoiced;7528;V019;VOY025;P003;499,00;LSF;14.10.2021;13.11.2021;B144;;590,75;INV00237;VEND008;SUP009;498,99;;590,75;
Invoiced;7510;V027;VOY024;P002;450,70;LSF;15.10.2021;14.11.2021;B113;;518,00;INV00431;VEND021;SUP024;450,66;;518,00;
Invoiced;7549;V076;VOY026;P004;407,00;LSF;16.10.2021;16.10.2021;B129;;580,00;INV001316;VEND032;SUP037;407,00;;580,00;
Invoiced;7568;V061;VOY028;P004;899,91;LSF;18.10.2021;18.10.2021;B081;;597,00;INV00882;VEND010;SUP012;899,91;;597,00;
Invoiced;7557;V009;VOY025;P002;200,56;LSF;21.10.2021;20.11.2021;B041;;560,00;INV001250;VEND040;SUP043;200,56;;560,00;
Invoiced;7571;V075;VOY025;P003;399,80;LSF;21.10.2021;20.11.2021;B051;;602,75;INV00238;VEND008;SUP009;399,81;;602,75;
Invoiced;7578;V007;VOY024;P004;745,25;LSF;23.10.2021;22.11.2021;B131;;620,00;INV00399;VEND014;SUP018;745,25;;620,00;
Invoiced;7543;V023;VOY025;P003;713,49;LSF;24.10.2021;24.10.2021;B014;;572,00;INV0070;VEND018;SUP022;713,49;;572,00;VLSFO del 24.10, Short supplied (738cbm, space 820cbm). LSGO del 30.10, vsl claim short lift 14.293mt
Invoiced;7563;V017;VOY022;P004;447,13;LSF;24.10.2021;24.10.2021;B129;;588,79;INV001317;VEND032;SUP037;447,13;;588,79;
Invoiced;7484;V008;VOY025;P004;749,76;LSF;30.10.2021;30.10.2021;B049;;624,00;INV00883;VEND010;SUP012;749,76;;624,00;
Invoiced;7526;V058;VOY027;P003;1 100,00;LSF;30.10.2021;29.11.2021;B211;;583,25;INV00239;VEND008;SUP009;1 099,80;;583,25;Supply delayed due to Covid onboard
Invoiced;7586;V057;VOY024;P002;900,21;LSF;30.10.2021;29.11.2021;B041;;596,00;INV001251;VEND040;SUP043;900,21;;596,00;
Invoiced;7584;V039;VOY026;P003;715,56;LSF;31.10.2021;30.11.2021;B051;;583,25;INV00240;VEND008;SUP009;739,73;;583,25;Claiming short lift of 24,16mt
Invoiced;7589;V042;VOY025;P003;1 493,10;LSF;31.10.2021;31.10.2021;B052;;600,00;INV00680;VEND033;SUP036;1 493,08;;600,00;
Invoiced;7616;V050;VOY026;P002;499,43;LSF;02.11.2021;02.12.2021;B194;;605,00;INV00511;VEND037;SUP040;502,35;;605,00;VLSFO diff 2,92mt + LSGO 1,35mt
Invoiced;7637;V015;VOY033;P004;199,27;LSF;02.11.2021;02.12.2021;B204;;630,00;INV00391;VEND020;SUP007;199,27;;630,00;
Invoiced;7635;V092;VOY027;P002;800,03;LSF;03.11.2021;03.12.2021;B135;;601,00;INV00432;VEND021;SUP024;800,03;;601,00;LSGO del 30 Oct, VLSFO 3 Nov. One barge fee
Invoiced;7612;V052;VOY030;P004;357,13;LSF;04.11.2021;04.12.2021;B130;;630,00;INV00392;VEND019;SUP037;357,13;;630,00;
Invoiced;7618;V030;VOY027;P003;600,30;LSF;06.11.2021;06.12.2021;B051;;574,75;INV00241;VEND008;SUP009;599,70;;574,75;
Invoiced;7590;V094;VOY029;P004;647,25;LSF;08.11.2021;08.12.2021;B129;;630,00;INV00393;VEND019;SUP037;647,25;;630,00;
Invoiced;7643;V007;VOY025;P001;99,88;LSF;09.11.2021;09.12.2021;B010;;657,00;INV001189;VEND026;SUP028;99,88;;657,00;
Invoiced;7647;V021;VOY025;P004;648,90;LSF;09.11.2021;09.11.2021;B081;;618,00;INV00884;VEND010;SUP012;648,86;;618,00;
Invoiced;7657;V020;VOY024;P002;950,00;LSF;12.11.2021;12.12.2021;B135;;596,50;INV00433;VEND021;SUP024;950,76;;596,50;Problems with the fuelWeekend order, but only del after 5 ds......
Invoiced;7659;V085;VOY025;P001;742,97;LSF;12.11.2021;12.12.2021;B069;;627,00;INV0028;VEND012;SUP015;742,97;;627,00;
Invoiced;7680;V074;VOY026;P003;412,72;LSF;12.11.2021;12.11.2021;B160;;573,00;INV0080;VEND018;SUP022;412,72;;573,00;
Invoiced;7624;V080;VOY026;P001;494,90;LSF;15.11.2021;15.12.2021;B071;;621,00;INV0029;VEND012;SUP015;495,00;;621,00;
Invoiced;7638;V096;VOY029;P001;195,98;LSF;15.11.2021;15.12.2021;B069;;621,00;INV0030;VEND012;SUP015;195,98;;621,00;
Invoiced;7604;V032;VOY027;P002;1 100,00;LSF;16.11.2021;16.11.2021;B038;;608,00;INV001239;VEND017;SUP021;1 100,00;;608,00;
Invoiced;7646;V065;VOY026;P004;367,38;LSF;16.11.2021;16.12.2021;B184;;614,00;INV001133;VEND007;SUP008;367,38;;614,00;
Invoiced;7625;V027;VOY025;P003;582,96;LSF;18.11.2021;18.11.2021;B160;;594,00;INV0081;VEND018;SUP022;582,96;;594,00;
Invoiced;7674;V052;VOY031;P004;338,78;LSF;18.11.2021;18.11.2021;B191;;628,00;INV001331;VEND030;SUP032;338,78;;628,00;
Invoiced;7600;V072;VOY029;P004;537,25;LSF;20.11.2021;20.12.2021;B184;;614,00;INV001134;VEND007;SUP008;537,25;;614,00;
Invoiced;7649;V009;VOY025;P003;482,39;LSF;20.11.2021;20.11.2021;B160;;582,00;INV0082;VEND018;SUP022;489,40;;582,00;Shortlifting:VLSFO 7,007| LSGO 8,818
Invoiced;7641;V046;VOY027;P002;600,28;LSF;22.11.2021;22.12.2021;B135;;587,00;INV00434;VEND021;SUP024;600,28;;587,00;
Invoiced;7509;V059;VOY025;P002;1 000,38;LSF;23.11.2021;23.11.2021;B135;;585,15;INV0061;VEND041;SUP024;1 000,38;;585,15;WFS as Trader due to Credit limit reached.
Invoiced;7668;V084;VOY028;P004;349,86;LSF;24.11.2021;24.11.2021;B078;;640,00;INV00885;VEND010;SUP012;349,86;;640,00;
Invoiced;7684;V091;VOY030;P001;193,98;LSF;24.11.2021;24.12.2021;B023;;625,00;INV001190;VEND026;SUP028;193,98;;625,00;
Invoiced;7654;V022;VOY024;P002;500,49;LSF;26.11.2021;26.11.2021;B195;;575,00;INV0060;VEND041;SUP040;500,49;;575,00;
Invoiced;7667;V051;VOY026;P003;701,00;LSF;26.11.2021;26.12.2021;B211;;519,00;INV00242;VEND008;SUP009;701,00;;519,00;
Invoiced;7579;V088;VOY025;P004;1 048,35;LSF;29.11.2021;29.12.2021;B153;;613,00;INV00395;VEND019;SUP034;1 048,35;;613,00;
Invoiced;7583;V026;VOY027;P004;745,40;LSF;30.11.2021;30.12.2021;B153;;613,00;INV00394;VEND019;SUP034;743,98;;613,00;
Invoiced;7686;V096;VOY030;P004;599,13;LSF;01.12.2021;01.12.2021;B204;;606,00;INV001318;VEND032;SUP007;599,13;;606,00;
Invoiced;7655;V087;VOY026;P002;650,02;LSF;04.12.2021;03.01.2022;B194;;555,00;INV00512;VEND037;SUP040;650,02;;555,00;
Invoiced;7696;V060;VOY031;P004;859,80;LSF;04.12.2021;04.12.2021;B190;;606,00;INV001319;VEND032;SUP007;859,87;;606,00;
Invoiced;7731;V018;VOY026;P003;349,87;LSF;06.12.2021;05.01.2022;B051;;524,50;INV00243;VEND008;SUP009;349,87;;524,50;
Invoiced;7698;V017;VOY023;P001;245,10;LSF;09.12.2021;08.01.2022;B023;;614,00;INV001191;VEND026;SUP028;245,10;;614,00;
Invoiced;7723;V008;VOY026;P004;198,00;LSF;10.12.2021;09.01.2022;B129;;607,00;INV001235;VEND034;SUP037;198,00;;607,00;
Invoiced;7729;V013;VOY029;P003;591,23;LSF;11.12.2021;10.01.2022;B216;;533,00;INV001332;VEND025;SUP027;591,23;;533,00;VLSFO Alu+Si 68 (Total product.) LSGO del 6/12
Invoiced;7650;V056;VOY025;P004;698,13;LSF;12.12.2021;11.01.2022;B181;;606,30;INV001135;VEND007;SUP008;698,13;;606,32;
Invoiced;7675;V016;VOY023;P001;360,21;LSF;12.12.2021;12.12.2021;B048;;591,00;INV00678;VEND028;SUP030;360,21;;591,00;
Invoiced;7692;V073;VOY028;P002;450,00;LSF;12.12.2021;12.12.2021;B045;;578,00;INV001353;VEND016;SUP020;450,00;;578,00;
Invoiced;7726;V029;VOY026;P004;298,12;LSF;13.12.2021;12.01.2022;B185;;589,00;INV001136;VEND007;SUP008;298,12;;589,00;
Invoiced;7545;V023;VOY026;P002;350,00;LSF;14.12.2021;14.12.2021;B045;;506,00;INV001354;VEND016;SUP020;350,00;;506,00;
Invoiced;7713;V043;VOY025;P003;800,09;LSF;14.12.2021;13.01.2022;B211;;531,50;INV00244;VEND008;SUP009;800,09;;531,50;
Invoiced;7734;V039;VOY026;P004;398,25;LSF;15.12.2021;14.01.2022;B128;;607,00;INV001236;VEND034;SUP037;398,25;;607,00;
Invoiced;7759;V094;VOY030;P001;294,60;LSF;16.12.2021;15.01.2022;B010;;589,00;INV001192;VEND026;SUP028;294,60;;589,00;
